GÓRY KACZAWSKIE - S.06; Okole (718 m);3;2;-;z Przełęczy pod Świerkami
GÓRY KACZAWSKIE - S.06; Okole (718 m);2;1;-;Chrośnica - Rozdroże pod Leśniakiem
GÓRY KACZAWSKIE - S.06; Chrośnickie Kopy (Lastek) (638 m);6;3;-;z Płoszczyny
GÓRY KACZAWSKIE - S.06; Chrośnickie Kopy (Lastek) (638 m);4;2;-;z Chrośnicy
GÓRY KACZAWSKIE - S.06; Chrośnickie Kopy (Lastek) (638 m);2;1;-;z Przełęczy Chrośnickiej (538 m)
GÓRY KACZAWSKIE - S.06; Przełęcz Chrośnicka (538 m);4;2;-;z Płoszczyny
GÓRY KACZAWSKIE - S.06; Przełęcz Chrośnicka (538 m);4;2;-;z Chrośnicy
GÓRY KACZAWSKIE - S.06; Łysa Góra (708 m);5;3;-;z Przełęczy Chrośnickiej (538 m)
GÓRY KACZAWSKIE - S.06; Łysa Góra (708 m);5;4;-;z Szybowiska
GÓRY KACZAWSKIE - S.06; Łysa Góra (708 m);3;2;-;z Przełęczy Widok (Kapella) (592 m)
GÓRY KACZAWSKIE - S.06; Przełęcz pod Świerkami;5;3;-;z Lubiechowej
GÓRY KACZAWSKIE - S.06; Przełęcz pod Świerkami;1;1;-;z Przełęczy Chrośnickiej
GÓRY KACZAWSKIE - S.06; Góra Świerki ( m);2;1;-;z Przełęczy pod Świerkami
GÓRY KACZAWSKIE - S.06; Góra Świerki ( m);5;3;-;z Lubiechowej lub Podgórek
GÓRY KACZAWSKIE - S.06; Przełęcz Widok (Kapella) (592 m);3;2;-;z Dziwiszowa
GÓRY KACZAWSKIE - S.06; Przełęcz Widok (Kapella) (592 m);3;3;-;z Przełęczy pod Kobyłą (592 m)
GÓRY KACZAWSKIE - S.06; Przełęcz Widok (Kapella) (592 m);5;3;-;z Podgórek
GÓRY KACZAWSKIE - S.06; Przełęcz Widok (Kapella) (592 m);2;1;-;z Przełęczy Chrośnickiej
GÓRY KACZAWSKIE - S.06; Przełęcz pod Kobyłą (ok. 590 m);3;2;-;z Podgórek
GÓRY KACZAWSKIE - S.06; Przełęcz pod Kobyłą (ok. 590 m);4;3;-;z Komarna
GÓRY KACZAWSKIE - S.06; Przełęcz pod Kobyłą (ok. 590 m);4;3;-;z Przełęczy Komarnickiej (662 m)
GÓRY KACZAWSKIE - S.06; Przełęcz Komarnicka (662 m);6;4;-;z Podgórek
GÓRY KACZAWSKIE - S.06; Przełęcz Komarnicka (662 m);4;2;-;z Komarna
GÓRY KACZAWSKIE - S.06; Przełęcz Komarnicka (662 m);7;4;-;z Wojcieszowa
GÓRY KACZAWSKIE - S.06; Baraniec (723 m);2;1;-;z Przełęczy Komarnickiej (662 m)
GÓRY KACZAWSKIE - S.06; Baraniec (723 m);7;4;-;z Wojcieszowa
GÓRY KACZAWSKIE - S.06; Baraniec (723 m);4;3;-;ze Straconki (611 m)
GÓRY KACZAWSKIE - S.06; Straconka (611 m);5;3;-;z Radomierza
GÓRY KACZAWSKIE - S.06; Straconka (611 m);3;2;-;z Przełęczy Radomierskiej (523 m)
GÓRY KACZAWSKIE - S.06; Różanka (628 m);4;2;-;z Radomierza
GÓRY KACZAWSKIE - S.06; Różanka (628 m);2;1;-;z Przełęczy Radomierskiej (523 m)
GÓRY KACZAWSKIE - S.06; Różanka (628 m);5;3;-;z Janowic Wielkich
GÓRY KACZAWSKIE - S.06; Różanka (628 m);2;2;-;z Turzca (684 m)
GÓRY KACZAWSKIE - S.06; Turzec (684 m);6;6;-;z Janowic Wielkich
GÓRY KACZAWSKIE - S.06; Turzec (684 m);6;4;-;z Ciechanowic
GÓRY KACZAWSKIE - S.06; Turzec (684 m);4;2;-;ze Świdnika
GÓRY KACZAWSKIE - S.06; Turzec (684 m);5;3;-;z Płonica lub Kaczorowa
GÓRY KACZAWSKIE - S.06; Marciszów;6;6;-;z Ciechanowic
GÓRY KACZAWSKIE - S.06; Marciszów;5;4;-;z Wieściszowic (S.05)
GÓRY KACZAWSKIE - S.06; Marciszów;6;5;-;z Purpurowego Jeziorka (S.05)
GÓRY KACZAWSKIE - S.06; Marciszów;8;6;-;z Gór Lisich (S.05)
GÓRY KACZAWSKIE - S.06; Marciszów;6;4;-;z Buczej Góry (Góry Lisie) (671 m) (S.05)
GÓRY KACZAWSKIE - S.06; Marciszów;7;4;-;z Krąglaka (692 m) (S.10)
GÓRY KACZAWSKIE - S.06; Miłek (569, 596, 573 m);5;3;-;z Wojciszowa
GÓRY KACZAWSKIE - S.06; Miłek (569, 596, 573 m);4;3;-;z Radzimowic
GÓRY KACZAWSKIE - S.06; Miłek (569, 596, 573 m);7;5;-;z Kaczorowa
GÓRY KACZAWSKIE - S.06; Rozdroże pod Marcińcem (Czarci Zagajnik) (565 m);7;5;-;z Wojciszowa
GÓRY KACZAWSKIE - S.06; Rozdroże pod Marcińcem (Czarci Zagajnik) (565 m);9;7;-;z Wojciszowa przez Dolinę Olszanki
GÓRY KACZAWSKIE - S.06; Rozdroże pod Marcińcem (Czarci Zagajnik) (565 m);3;3;-;z Radzimowic
GÓRY KACZAWSKIE - S.06; Rozdroże pod Marcińcem (Czarci Zagajnik) (565 m);2;2;-;z Przełęczy Mysłowskiej (502 m)
GÓRY KACZAWSKIE - S.06; Rozdroże pod Marcińcem (Czarci Zagajnik) (565 m);6;4;-;z Lipy
GÓRY KACZAWSKIE - S.06; Rozdroże pod Marcińcem (Czarci Zagajnik) (565 m);5;3;-;z Dobkowa
GÓRY KACZAWSKIE - S.06; Żelaźniak (664 m);3;2;-;z rozdroża pod Marcińcem (Czarci Zagajnik) (565 m)
GÓRY KACZAWSKIE - S.06; Żelaźniak (664 m);2;1;-;z Radzimowic
GÓRY KACZAWSKIE - S.06; Żelaźniak (664 m);6;4;-;z Przełęczy Mysłowskiej (502 m)
GÓRY KACZAWSKIE - S.06; Radzimowice;2;2;-;z Przełęczy Mysłowskiej (502 m)
GÓRY KACZAWSKIE - S.06; Radzimowice;2;1;-;z Mysłowa
GÓRY KACZAWSKIE - S.06; Lubrza (666 m);4;2;-;z Mysłowa
GÓRY KACZAWSKIE - S.06; Lubrza (666 m);2;1;-;z Czerwonej Skały
GÓRY KACZAWSKIE - S.06; Lubrza (666 m);4;2;-;z Płoniny
GÓRY KACZAWSKIE - S.06; Lubrza (666 m);7;5;-;z Nowych Rochowic lub Starych Rochowic
GÓRY KACZAWSKIE - S.06; Wapniki (509, 501 m);3;2;-;z Nowych Rochowic
GÓRY KACZAWSKIE - S.06; Wapniki (509, 501 m);5;3;-;z Jastrowca
GÓRY KACZAWSKIE - S.06; Czerwona Skała;3;2;-;z Mysłowa
GÓRY KACZAWSKIE - S.06; Czerwona Skała;2;2;-;z Płoniny
GÓRY KACZAWSKIE - S.06; Pastewnik (Przełęcz pod Długotką) (621 m);5;3;-;z Płoniny
GÓRY KACZAWSKIE - S.06; Pastewnik (Przełęcz pod Długotką) (621 m);4;3;-;ze Świdnika
GÓRY KACZAWSKIE - S.06; Pastewnik (Przełęcz pod Długotką) (621 m);6;4;-;ze Starych Rochowic
GÓRY KACZAWSKIE - S.06; Pastewnik (Przełęcz pod Długotką) (621 m);9;6;-;z Bolkowa (S.10)
GÓRY KACZAWSKIE - S.06; Pastewnik (Przełęcz pod Długotką) (621 m);10;7;-;z Wierzchosławic (S.10)
GÓRY KACZAWSKIE - S.06; Poręba (671 m);2;1;-;z Pastewnika (Przełęcz pod Długotką) (621 m)
GÓRY KACZAWSKIE - S.06; Poręba (671 m);5;3;-;z Domanowa
GÓRY KACZAWSKIE - S.06; Poręba (671 m);10;6;-;z Bolkowa (S.10)
GÓRY KACZAWSKIE - S.06; Poręba (671 m);8;5;-;z Wierzchosławic (S.10)
GÓRY KAMIENNE - S.09; Jański Wierch (697 m);4;2;-;z Przełęczy Uniemyskiej (PTG Okrzeszyn) (474 m)
GÓRY KAMIENNE - S.09; Jański Wierch (697 m);7;4;-;z Okrzeszyna
GÓRY KAMIENNE - S.09; Jański Wierch (697 m);3;2;-;z Beczkowskiego Potoku
GÓRY KAMIENNE - S.09; Bogaria ( m);5;3;-;z Beczkowskiego Potoku
GÓRY KAMIENNE - S.09; Bogaria ( m);4;3;-;z Okrzeszyna
GÓRY KAMIENNE - S.09; Bogaria ( m);3;2;-;z Uniemyśla
GÓRY KAMIENNE - S.09; Bogaria ( m);3;2;-;Okrzeszyn - Beczkowski Potok
GÓRY KAMIENNE - S.09; Końska (813 m);4;3;-;z Bogarii
GÓRY KAMIENNE - S.09; Końska (813 m);8;5;-;z Uniemyśla
GÓRY KAMIENNE - S.09; Końska (813 m);9;6;-;z Chełmska Śląskiego
GÓRY KAMIENNE - S.09; Końska (813 m);5;3;-;z Krzyżówki BHP
GÓRY KAMIENNE - S.09; Końska (813 m);2;2;-;z Wiązowej ( m)
GÓRY KAMIENNE - S.09; Szeroka (844 m);1;1;-;z Wiązowej ( m)
GÓRY KAMIENNE - S.09; Szeroka (844 m);6;2;-;z Przełęczy Lubawskiej (516 m)
GÓRY KAMIENNE - S.09; Szeroka (844 m);10;5;-;z Lubawki
GÓRY KAMIENNE - S.09; Krzyżówka BHP;3;2;-;z Wiązowej ( m)
GÓRY KAMIENNE - S.09; Krzyżówka BHP;6;4;-;z Chełmska Śląskiego
GÓRY KAMIENNE - S.09; Krzyżówka BHP;1;1;-;z Rozdrożą Trzech Buków
GÓRY KAMIENNE - S.09; Rozdroże Trzech Buków;8;6;-;z Lubawki przez Kruczą Dolinę
GÓRY KAMIENNE - S.09; Rozdroże Trzech Buków;7;5;-;z Lubawki
GÓRY KAMIENNE - S.09; Rozdroże Trzech Buków;5;3;-;z Przełęczy Ulanowickiej (535 m)
GÓRY KAMIENNE - S.09; Święta Góra (701 m);4;2;-;z Lubawki
GÓRY KAMIENNE - S.09; Święta Góra (701 m);2;1;-;z Przełęczy Pośródka (605 m)
GÓRY KAMIENNE - S.09; Przełęcz Pośródka (605 m);2;1;-;z Przełęczy Ulanowickiej (535 m)
GÓRY KAMIENNE - S.09; Przełęcz Pośródka (605 m);7;6;-;z Krzeszowa (S.08)
GÓRY KAMIENNE - S.09; Miejska Górka (650 m);3;2;-;z Lubawki lub Przełęczy Pośródka (605 m)
GÓRY KAMIENNE - S.09; Miejska Górka (650 m);6;5;-;z Krzeszowa (S.08)
GÓRY KAMIENNE - S.09; Lubawka;2;2;-;z Przełęczy Lubawskiej (516 m)
GÓRY KAMIENNE - S.09; Lubawka;3;3;-;z Błażkowej
GÓRY KAMIENNE - S.09; Młynarz (573 m);6;5;-;z Błażkowej
GÓRY KAMIENNE - S.09; Młynarz (573 m);2;1;-;z Przedwojowa
GÓRY KAMIENNE - S.09; Kurek (547 m);2;1;-;z Przedwojowa
GÓRY KAMIENNE - S.09; Kurek (547 m);3;2;-;z Kamiennej Góry (643 m)(S.10)
GÓRY KAMIENNE - S.09; Długosz (590 m);6;4;-;z Kamiennej Góry (643 m)(S.10)
GÓRY KAMIENNE - S.09; Długosz (590 m);3;2;-;z Czadrowa (S.08)
GÓRY KAMIENNE - S.09; Długosz (590 m);4;3;-;z Betlejem (S.08)
GÓRY KAMIENNE - S.09; Chojniak (627 m);7;6;-;z Kamiennej Góry (S.08)
GÓRY KAMIENNE - S.09; Chojniak (627 m);3;2;-;z Jaczkowa
GÓRY KAMIENNE - S.09; Chojniak (627 m);4;3;-;z Witkowa lub Czarnego Boru
GÓRY KAMIENNE - S.09; Czuba (660 m);7;6;-;z Kamiennej Góry (S.08)
GÓRY KAMIENNE - S.09; Czuba (660 m);4;2;-;z Czarnego Boru
GÓRY KAMIENNE - S.09; Czuba (660 m);4;3;-;z Przełęczy Grzędzkiej
GÓRY KAMIENNE - S.09; Dzikowiec Mały (696 m);6;4;-;z Boguszowa (S.10)
GÓRY KAMIENNE - S.09; Dzikowiec Mały (696 m);7;5;-;z Grzęd
GÓRY KAMIENNE - S.09; Dzikowiec Mały (696 m);4;4;-;z Przełęczy Polanka (683 m)
GÓRY KAMIENNE - S.09; Dzikowiec Mały (696 m);6;6;-;Grzędy - Boguszów (S.10)
GÓRY KAMIENNE - S.09; Przełęcz Polanka (683 m);7;5;-;z Grzęd
GÓRY KAMIENNE - S.09; Przełęcz Polanka (683 m);5;3;-;z Unisławia Śląskiego
GÓRY KAMIENNE - S.09; Lesista Wielka (851 m);10;6;-;z Grzęd
GÓRY KAMIENNE - S.09; Lesista Wielka (851 m);5;3;-;z Przełęczy Polanka (683 m)
GÓRY KAMIENNE - S.09; Lesista Wielka (851 m);7;4;-;z Unisławia Śląskiego
GÓRY KAMIENNE - S.09; Lesista Wielka (851 m);6;3;-;z Ługowiny
GÓRY KAMIENNE - S.09; Lesista Wielka (851 m);9;5;-;z Mieroszowa
GÓRY KAMIENNE - S.09; Lesista Wielka (851 m);6;4;-;z Kochanowa
GÓRY KAMIENNE - S.09; Mieroszów;4;3;-;z Różanej lub TPG Łączna (S.08)
GÓRY KAMIENNE - S.09; Mieroszów;7;5;-;z Mieroszowskich Ścian (638-664 m) (S.08)
GÓRY KAMIENNE - S.09; Mieroszów;2;2;-;z Kowalowej
GÓRY KAMIENNE - S.09; Garbatka (797 m);5;2;-;z Kowalowej
GÓRY KAMIENNE - S.09; Garbatka (797 m);8;4;-;z Mieroszowa
GÓRY KAMIENNE - S.09; Garbatka (797 m);5;2;-;z Sokołowska
GÓRY KAMIENNE - S.09; Średniak (782 m);8;5;-;z Golińska
GÓRY KAMIENNE - S.09; Średniak (782 m);1;1;-;z Garbatki (797 m)
GÓRY KAMIENNE - S.09; Średniak (782 m);2;1;-;z Przełęczy pod Średniakiem
GÓRY KAMIENNE - S.09; Golińsk;4;2;-;z Mieroszowskich Ścian (638-664 m) (S.08)
GÓRY KAMIENNE - S.09; Golińsk;7;5;-;z Mieroszowskich Ścian (638-664 m) (S.08)
GÓRY KAMIENNE - S.09; Wielki Stożek (841 m);4;1;-;z Unisławia Śląskiego
GÓRY KAMIENNE - S.09; Wielki Stożek (841 m);5;2;-;z Sokołowska
GÓRY KAMIENNE - S.09; Bukowiec (898 m);6;3;-;z Unisławia Śląskiego
GÓRY KAMIENNE - S.09; Bukowiec (898 m);3;2;-;ze Schroniska PTTK Andrzejówka (796 m)
GÓRY KAMIENNE - S.09; Bukowiec (898 m);5;2;-;z Sokołowska
GÓRY KAMIENNE - S.09; Unisław Śląski;6;5;-;z Kamiennej Góry (643 m) (S.10)
GÓRY KAMIENNE - S.09; Unisław Śląski;5;4;-;z Sokołowska
GÓRY KAMIENNE - S.09; Unisław Śląski;5;4;-;z Gliniczka (653 m) (S.10)
GÓRY KAMIENNE - S.09; Schronisko PTTK Andrzejówka (796 m);5;3;-;z Rybnicy Leśnej
GÓRY KAMIENNE - S.09; Schronisko PTTK Andrzejówka (796 m);8;5;-;z Łomnicy
GÓRY KAMIENNE - S.09; Schronisko PTTK Andrzejówka (796 m);3;2;-;z Granicznika (801 m)
GÓRY KAMIENNE - S.09; Schronisko PTTK Andrzejówka (796 m);5;3;-;z Sokołowska
GÓRY KAMIENNE - S.09; Schronisko PTTK Andrzejówka (796 m);6;3;-;z Sokołowska przez Zamek Radosno
GÓRY KAMIENNE - S.09; Waligóra (936 m);2;1;-;ze Schroniska PTTK Andrzejówka (796 m)
GÓRY KAMIENNE - S.09; Waligóra (936 m);1;1;-;z Rozdroża pod Suchawą
GÓRY KAMIENNE - S.09; Rozdroże pod Suchawą;2;1;-;ze Schroniska PTTK Andrzejówka (796 m)
GÓRY KAMIENNE - S.09; Rozdroże pod Suchawą;7;4;-;z Sokołowska
GÓRY KAMIENNE - S.09; Granicznik (801 m);5;4;-;z Przełęczy pod Średniakiem
GÓRY KAMIENNE - S.09; Granicznik (801 m);7;4;-;z Łomnicy przez Złotą Wodę
GÓRY KAMIENNE - S.09; Granicznik (801 m);4;2;-;z Radosnej
GÓRY KAMIENNE - S.09; Granicznik (801 m);6;3;-;z Sokołowska
GÓRY KAMIENNE - S.09; Sokołowsko;3;2;-;z Przełęczy pod Średniakiem
GÓRY KAMIENNE - S.09; Sokołowsko;2;2;-;z Ługowiny
GÓRY KAMIENNE - S.09; Płoniec (771 m);2;2;-;z Granicznika (801 m)
GÓRY KAMIENNE - S.09; Płoniec (771 m);2;2;-;ze Słodnej (790 m)
GÓRY KAMIENNE - S.09; Słodna (790 m);4;2;-;z Radosnej
GÓRY KAMIENNE - S.09; Słodna (790 m);5;2;-;z Łomnicy
GÓRY KAMIENNE - S.09; Słodna (790 m);6;5;-;z Przełęczy pod Czarnochem (TPG Głuszyca) (660 m)
GÓRY KAMIENNE - S.09; Rogowiec (870 m);6;4;-;ze Schroniska PTTK Andrzejówka (796 m) przez Jeleniec (902 m)
GÓRY KAMIENNE - S.09; Rogowiec (870 m);5;4;-;ze Schroniska PTTK Andrzejówka (796 m) przez Turzynę (895 m)
GÓRY KAMIENNE - S.09; Rogowiec (870 m);6;5;-;ze Schroniska PTTK Andrzejówka (796 m)
GÓRY KAMIENNE - S.09; Rogowiec (870 m);6;3;-;z Łomnicy
GÓRY KAMIENNE - S.09; Rogowiec (870 m);5;3;-;z Grzmiącej
GÓRY KAMIENNE - S.09; Rogowiec (870 m);4;2;-;z Rybnicy Malej
GÓRY KAMIENNE - S.09; Głuszyca PKP;1;1;-;z Grzmiącej lub Głuszycy
GÓRY KAMIENNE - S.09; Głuszyca PKP;2;2;-;z Łomnicy
GÓRY KAMIENNE - S.09; Łomnica;4;3;-;z Głuszycy
GÓRY KAMIENNE - S.09; Łomnica;3;3;-;z Głuszycy Górnej
GÓRY KAMIENNE - S.09; Łomnica;6;3;-;z Radosnej
GÓRY KAMIENNE - S.09; Leszczyniec (736 m);4;3;-;z Przełęczy pod Czarnochem (TPG Głuszyca) (660 m)
GÓRY KAMIENNE - S.09; Leszczyniec (736 m);3;1;-;z Bartnicy
GÓRY KAMIENNE - S.09; Leszczyniec (736 m);3;3;-;ze Słonecznej Kopy (713 m)
GÓRY KAMIENNE - S.09; Leszczyniec (736 m);6;4;-;Głuszyca Górna - Przełęcz pod Czarnochem (TPG Głuszyca) (660 m)
GÓRY KAMIENNE - S.09; Słoneczna Kopa (713 m);5;3;-;ze Świerk
GÓRY KAMIENNE - S.09; Słoneczna Kopa (713 m);6;4;-;z Krajanowa
GÓRY KAMIENNE - S.09; Słoneczna Kopa (713 m);9;7;-;z Ptasiego Szczytu (535 m)
GÓRY KAMIENNE - S.09; Ptasi Szczyt (535 m);3;3;-;z Krajanowa
GÓRY KAMIENNE - S.09; Ptasi Szczyt (535 m);5;4;-;z Włodowic
GÓRY KAMIENNE - S.09; Ptasi Szczyt (535 m);6;4;-;z Tłumaczowa
GÓRY KAMIENNE - S.09; Ptasi Szczyt (535 m);7;6;-;z Tłumaczowa (szlakiem granicznym)
KARKONOSZE - S.03; Schronisko PTTK Hala Szrenicka (1195 m);10;7;-;z Przełęczy Szklarskiej (886 m)
KARKONOSZE - S.03; Schronisko PTTK Hala Szrenicka (1195 m);1;1;-;Przełęcz Szklarska (886 m) - przejście graniczne Jakuszyce
KARKONOSZE - S.03; Schronisko PTTK Hala Szrenicka (1195 m);6;2;-;z Wodospadu Kamieńczyk
KARKONOSZE - S.03; Schronisko PTTK Hala Szrenicka (1195 m);2;1;-;z Końskich Łbów
KARKONOSZE - S.03; Szrenica (1362 m);3;1;-;ze Schroniska PTTK Hala Szrenicka (1195 m)
KARKONOSZE - S.03; Szrenica (1362 m);2;1;-;z Końskich Łbów
KARKONOSZE - S.03; Szrenica (1362 m);2;1;-;z Przełęczy Mokrej (940 m)
KARKONOSZE - S.03; Przełęcz Mokra (940 m);3;2;-;ze Schroniska PTTK Hala Szrenicka (1195 m)
KARKONOSZE - S.03; Przełęcz Mokra (940 m);1;1;-;z Końskich Łbów
KARKONOSZE - S.03; Przełęcz Mokra (940 m);1;1;-;z Twarożnika (TPG Szrenica)
KARKONOSZE - S.03; Przełęcz Mokra (940 m);3;2;-;ze Schroniska PTTK Hala pod Łabskim Szczytem (1168 m)
KARKONOSZE - S.03; Wysoki Most;2;1;-;z Wodospadu Kamieńczyk
KARKONOSZE - S.03; Wysoki Most;2;1;-;ze Szklarskiej Poręby-Huty
KARKONOSZE - S.03; Wysoki Most;4;2;-;ze Szklarskiej Poręby-Górnej
KARKONOSZE - S.03; Wysoki Most;5;2;-;ze Szklarskiej Poręby-Górnej przez Marysin
KARKONOSZE - S.03; Schronisko PTTK Hala pod Łabskim Szczytem (1168 m);8;4;-;z Wysokiego Mostu
KARKONOSZE - S.03; Schronisko PTTK Hala pod Łabskim Szczytem (1168 m);11;5;-;ze Szklarskiej Poręby-Górnej
KARKONOSZE - S.03; Schronisko PTTK Hala pod Łabskim Szczytem (1168 m);11;5;-;ze Schroniska PTTK Kochanówka Wodospad Szklarki (510 m)
KARKONOSZE - S.03; Schronisko PTTK Hala pod Łabskim Szczytem (1168 m);11;6;-;z Trzech Jaworów (676 m)
KARKONOSZE - S.03; Schronisko PTTK Hala pod Łabskim Szczytem (1168 m);4;4;-;z rozdroża pod Wielkim Szyszakiem
KARKONOSZE - S.03; Czarcia Ambona (1490 m);5;2;-;ze Schroniska PTTK Hala pod Łabskim Szczytem (1168 m)
KARKONOSZE - S.03; Czarcia Ambona (1490 m);5;3;-;z Twarożnika (TPG Szrenica)
KARKONOSZE - S.03; Czarcia Ambona (1490 m);8;4;-;ze Świeradowa Zdroju
KARKONOSZE - S.03; Czarcia Ambona (1490 m);2;1;-;z Przełęczy pod Śmielcem (1390 m)
KARKONOSZE - S.03; Przełęcz pod Śmielcem (1390 m);3;1;-;z rozdroża pod Wielkim Szyszakiem
KARKONOSZE - S.03; Przełęcz pod Śmielcem (1390 m);1;1;-;z Czarnej Przełęczy (1348 m)
KARKONOSZE - S.03; Trzy Jawory (676 m);8;4;-;z rozdroża pod Wielkim Szyszakiem
KARKONOSZE - S.03; Trzy Jawory (676 m);4;3;-;z Jagniątkowa-pd
KARKONOSZE - S.03; Trzy Jawory (676 m);6;6;-;ze Szklarskiej Poręby-Górnej
KARKONOSZE - S.03; Trzy Jawory (676 m);5;3;-;ze Schroniska PTTK Kochanówka Wodospad Szklarki (510 m)
KARKONOSZE - S.03; Trzy Jawory (676 m);3;2;-;z Michałowic
KARKONOSZE - S.03; Schronisko PTTK Kochanówka Wodospad Szklarki (510 m);5;4;-;ze Szklarskiej Poręby-Górnej
KARKONOSZE - S.03; Schronisko PTTK Kochanówka Wodospad Szklarki (510 m);5;4;-;ze Szklarskiej Poręby-Dolnej (S.01)
KARKONOSZE - S.03; Schronisko PTTK Kochanówka Wodospad Szklarki (510 m);6;5;-;z Piechowic
KARKONOSZE - S.03; Michałowice;6;4;-;ze Schroniska PTTK Kochanówka Wodospad Szklarki (510 m)
KARKONOSZE - S.03; Michałowice;6;3;-;z Piechowic
KARKONOSZE - S.03; Rozdroże pod Grzybowcem;3;2;-;z Michałowic
KARKONOSZE - S.03; Rozdroże pod Grzybowcem;5;4;-;z Piechowic
KARKONOSZE - S.03; Rozdroże pod Grzybowcem;7;4;-;z Sobieszowa
KARKONOSZE - S.03; Rozdroże pod Grzybowcem;4;2;-;z Jagniątkowa-pn
KARKONOSZE - S.03; Rozdroże pod Grzybowcem;3;1;-;z Jagniątkowa-pd
KARKONOSZE - S.03; Rozdroże pod Śmielcem;3;1;-;z Czarnej Przełęczy
KARKONOSZE - S.03; Rozdroże pod Śmielcem;2;1;-;z Rozdroża pod Wielkim Szyszakiem
KARKONOSZE - S.03; Rozdroże pod Śmielcem;11;5;-;z Jagniątkowa-pd
KARKONOSZE - S.03; Rozdroże pod Śmielcem;1;1;-;z Rozdroża pod Jaworem
KARKONOSZE - S.03; Hutniczy Grzbiet;3;3;-;z Rozdroża pod Jaworem
KARKONOSZE - S.03; Hutniczy Grzbiet;11;5;-;z Jagniątkowa-pd
KARKONOSZE - S.03; Hutniczy Grzbiet;52;11;-;Rozdroża pod Jaworem - Jagniątków-pd
KARKONOSZE - S.03; Petrovka (Hutniczy Grzbiet);4;3;-;z Czarnej Przełęczy
KARKONOSZE - S.03; Petrovka (Hutniczy Grzbiet);2;1;-;z Hutniczego Grzbietu
KARKONOSZE - S.03; Petrovka (Hutniczy Grzbiet);3;2;-;ze Schroniska PTTK Odrodzenie Przełęcz Karkonoska (1236 m)
KARKONOSZE - S.03; Schronisko PTTK Odrodzenie Przełęcz Karkonoska (1236 m);5;4;-;z Hutniczego Grzbietu
KARKONOSZE - S.03; Schronisko PTTK Odrodzenie Przełęcz Karkonoska (1236 m);12;6;-;z Wodospadu Podgórnej
KARKONOSZE - S.03; Schronisko PTTK Odrodzenie Przełęcz Karkonoska (1236 m);7;6;-;z Pielgrzymów
KARKONOSZE - S.03; Słonecznik (1423 m);5;3;-;ze Schroniska PTTK Odrodzenie Przełęcz Karkonoska (1236 m)
KARKONOSZE - S.03; Słonecznik (1423 m);3;1;-;z Pielgrzymów
KARKONOSZE - S.03; Słonecznik (1423 m);6;3;-;z Polany
KARKONOSZE - S.03; Słonecznik (1423 m);3;3;-;ze Spalonej Strażnicy
KARKONOSZE - S.03; Spalona Strażnica;1;1;-;z TPG Równia pod Śnieżką
KARKONOSZE - S.03; Spalona Strażnica;3;2;-;z Przełęczy pod Śnieżką (TPG Śląski Dom) (1389 m)
KARKONOSZE - S.03; Spalona Strażnica;3;1;-;ze Schroniska PTTK Strzecha Akademicka (1258 m)
KARKONOSZE - S.03; Schronisko PTTK Strzecha Akademicka (1258 m);2;1;-;ze Schroniska PTTK Samotnia (1195 m)
KARKONOSZE - S.03; Schronisko PTTK Strzecha Akademicka (1258 m);4;2;-;z Polany
KARKONOSZE - S.03; Schronisko PTTK Strzecha Akademicka (1258 m);11;5;-;z Karpacza - Biały Jar
KARKONOSZE - S.03; Schronisko PTTK Strzecha Akademicka (1258 m);10;4;-;z Karpacza - Biały Jar (czarnym szlakiem)
KARKONOSZE - S.03; Schronisko PTTK Strzecha Akademicka (1258 m);3;2;-;Polana - Schronisko PTTK Samotnia (1195 m)
KARKONOSZE - S.03; Polana;2;1;-;z Pielgrzymów
KARKONOSZE - S.03; Polana;9;5;-;z Borowic
KARKONOSZE - S.03; Polana;4;2;-;z Karpacza Górnego (Wang)
KARKONOSZE - S.03; Polana;6;3;-;z Karpacza - Biały Jar
KARKONOSZE - S.03; Polana;12;6;-;Wodospad Podgórnej - Pielgrzymy
KARKONOSZE - S.03; Przełęcz pod Śnieżką (TPG Śląski Dom) (1389 m);13;6;-;z Karpacza - Biały Jar
KARKONOSZE - S.03; Przełęcz pod Śnieżką (TPG Śląski Dom) (1389 m);6;2;-;ze Schroniska PTTK Nad Łomniczką (1002 m)
KARKONOSZE - S.03; Przełęcz pod Śnieżką (TPG Śląski Dom) (1389 m);9;5;-;z TPG Sowia Przełęcz (1164 m)
KARKONOSZE - S.03; Śnieżka (1602 m);3;1;-;z Przełęczy pod Śnieżką (TPG Śląski Dom) (1389 m)
KARKONOSZE - S.03; Śnieżka (1602 m);9;4;-;z TPG Sowia Przełęcz (1164 m)
KARKONOSZE - S.03; Schronisko PTTK Nad Łomniczką (1002 m);7;5;-;z Karpacza - Biały Jar
KARKONOSZE - S.03; Schronisko PTTK Nad Łomniczką (1002 m);7;3;-;z Wilczej Poręby
KARKONOSZE - S.03; Karpacz Górny (Wang);3;2;-;z Karpacza - Biały Jar
KARKONOSZE - S.03; Karpacz Górny (Wang);6;3;-;z Karpacza PKP
KARKONOSZE - S.03; Karpacz Górny (Wang);3;2;-;z Przełączki
KARKONOSZE - S.03; Karpacz Górny (Wang);5;3;-;z Borowic
KARKONOSZE - S.03; Przełączka;5;4;-;z Karpacza - Biały Jar
KARKONOSZE - S.03; Przełączka;4;4;-;z Borowic
